price,num_bedrooms,num_bathrooms,size_sqft,rate_per_sqft,lat,long,amenities__num_parking,amenities__pet_friendly,amenities__furnished,amenities__air_conditioning,amenities__smoking_permitted,amenities__barrier_free_entrances_ramps,amenities__visual_aids,amenities__accessible_washrooms_in_suite,amenities__heat,amenities__hydro,amenities__water,amenities__cable_tv,amenities__internet,amenities__laundry_unit,amenities__laundry_building,amenities__dishwasher,amenities__fridge_freezer,amenities__yard,amenities__balcony,amenities__building_security,amenities__building_elevator,amenities__building_gym,amenities__bycycle_parking,amenities__storage_space,agreement_type_encoded,days_until_move_in
2200.0,2.0,1.0,650.0,3.38,44.60739645,-63.61430699188265,0.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,0,39
2250.0,1.0,1.0,900.0,2.5,44.6536333,-63.5857202,0.0,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,0,39
1750.0,2.0,1.0,500.0,3.5,44.64683595,-63.53696714630565,0.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0,9
2100.0,2.0,1.5,500.0,4.2,44.6531524,-63.668803404369015,1.0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,0,9
2300.0,2.0,1.5,500.0,4.6,44.6531524,-63.668803404369015,1.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,True,0,39
2400.0,2.0,2.0,500.0,4.8,44.6533014,-63.67122647461488,1.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,True,0,39
2900.0,3.0,1.0,1000.0,2.9,44.6532862,-63.6083197,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,0,39
2195.0,3.0,1.0,500.0,4.39,44.6511637,-63.6350689,2.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0,35
2100.0,2.0,1.0,500.0,4.2,44.6320141,-63.6195989,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,35
1450.0,1.0,1.0,500.0,2.9,44.6665059,-63.5978093,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9
2300.0,3.0,1.0,500.0,4.6,44.6665059,-63.5978093,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,0,100
1895.0,1.0,1.0,699.0,2.71,44.65776205,-63.63365338118419,1.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,0,100
1675.0,1.0,1.0,417.0,4.02,44.6553915,-63.584646,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,0,9
620.0,3.0,1.0,2200.0,0.28,44.64103165,-63.57958666863994,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9
1950.0,1.0,1.0,741.0,2.63,44.6506696,-63.57839519889663,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,0,9
2600.0,3.0,1.0,1.0,2600.0,44.6028102,-63.6052421,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,2,10
1995.0,1.0,1.0,300.0,6.65,44.6574307,-63.5917255,0.0,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24
3100.0,3.0,1.0,1000.0,3.1,44.6416332,-63.5854928,0.0,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0,163
1845.0,2.0,1.0,950.0,1.94,44.659564,-63.63609341728564,1.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,10
2795.0,4.0,3.5,1500.0,1.86,44.6573249,-63.6353856,2.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,0,24
1995.0,1.0,1.0,500.0,3.99,44.65642465,-63.59019350435814,0.0,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,0,10
3250.0,3.0,3.5,2400.0,1.35,44.648618,-63.5859487,1.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,True,0,10
2025.0,1.0,1.0,600.0,3.38,44.64372135,-63.57006350642538,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,0,40
1750.0,1.0,1.0,500.0,3.5,44.6517941,-63.5887989,0.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0,35
3695.0,2.0,1.5,1060.0,3.49,44.63530235,-63.57682805267436,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,0,35
1795.0,1.0,1.0,538.0,3.34,44.6507057,-63.59566351555704,0.0,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,11
2195.0,1.0,1.0,528.0,4.16,44.646277,-63.5904728,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,0,102
2395.0,2.0,1.0,936.0,2.56,44.65013635,-63.62396975570229,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,0,72
2595.0,2.0,1.5,1012.0,2.56,44.6429159,-63.5703358,0.0,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,True,0,11
2300.0,3.0,2.0,500.0,4.6,44.609723,-63.6443566,2.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,0,11
2475.0,4.0,1.0,500.0,4.95,44.6573819,-63.5987906,0.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0,11
1795.0,1.0,1.0,500.0,3.59,44.64169345,-63.61691299146793,0.0,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,0,11
1795.0,1.0,1.0,1.0,1795.0,44.65140385,-63.59537717216418,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0,25
2250.0,1.0,1.0,1000.0,2.25,44.648618,-63.5859487,0.0,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0,41
2700.0,3.0,1.0,900.0,3.0,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,0,41
1995.0,1.0,1.0,600.0,3.32,44.6439983,-63.5774089,0.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0,41
2650.0,2.0,2.0,1300.0,2.04,44.6389446,-63.6297774,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,0,27
2695.0,2.0,2.0,1108.0,2.43,44.63994995,-63.57190628931054,0.0,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,0,103
750.0,1.0,1.0,110.0,6.82,44.65593135,-63.606513850532615,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,12
800.0,4.0,2.0,700.0,1.14,44.6372897,-63.597918,0.0,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,1,42
2025.0,1.0,1.0,667.0,3.04,44.63994995,-63.57190628931054,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,0,42
1395.0,1.0,1.0,219.0,6.37,44.645291,-63.5731037,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,103
2650.0,2.0,2.0,1300.0,2.04,44.6389446,-63.6297774,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,0,27
1710.0,1.0,1.0,700.0,2.44,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,42
1890.0,1.0,1.0,500.0,3.78,44.6453991,-63.6061649,1.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,0,12
1995.0,1.0,1.0,1250.0,1.6,44.627315,-63.6213124,1.0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1,42
1495.0,1.0,1.0,100.0,14.95,44.648618,-63.5859487,1.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,12
1800.0,1.0,1.0,800.0,2.25,44.5919746,-63.5987624,0.0,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,1,12
1600.0,1.0,1.0,750.0,2.13,44.6337041,-63.57745182355281,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,43
2325.0,2.0,2.0,500.0,4.65,44.70131215,-63.67521445871466,1.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,0,35
1675.0,1.0,1.0,775.0,2.16,44.66110975,-63.6314918585604,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,35
2295.0,2.0,1.0,500.0,4.59,44.65642465,-63.59019350435814,0.0,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,0,118
2350.0,1.0,1.0,600.0,3.92,44.6418226,-63.5900037,1.0,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,0,43
1975.0,1.0,1.0,667.0,2.96,44.6553915,-63.584646,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,0,12
1995.0,1.0,1.0,700.0,2.85,44.6485265,-63.6032946,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,13
2300.0,2.0,1.0,900.0,2.56,44.65269,-63.6498382,1.0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,0,35
1995.0,1.0,1.0,500.0,3.99,44.6361402,-63.593144,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,136
2200.0,2.0,1.0,650.0,3.38,44.648618,-63.5859487,0.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,0,20
800.0,1.0,1.0,100.0,8.0,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,15
1975.0,1.0,1.0,705.0,2.8,44.6536848,-63.5983723,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,0,46
2400.0,2.0,1.0,550.0,4.36,44.6279422,-63.5724128,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,0,16
1350.0,1.0,1.0,500.0,2.7,44.6549823,-63.5930184,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,16
2395.0,2.0,1.5,1000.0,2.4,44.6361612,-63.5751772,0.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0,47
2100.0,2.0,1.0,750.0,2.8,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,0,48
1900.0,1.0,1.0,521.0,3.65,44.6381223,-63.5892677,1.0,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,1,48
2100.0,2.0,1.0,850.0,2.47,44.6426386,-63.6153178,1.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,0,19
450.0,2.0,1.0,1300.0,0.35,44.6579584,-63.65291026996503,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1,19
1860.0,1.0,1.0,500.0,3.72,44.6289805,-63.57143265303551,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,19
3100.0,2.0,2.0,500.0,6.2,44.6380516,-63.5755447,0.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,0,35
2195.0,1.0,1.0,500.0,4.39,44.6376565,-63.5752872,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False,False,0,35
2450.0,2.0,1.5,500.0,4.9,44.6380516,-63.5755447,0.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,0,35
1425.0,1.0,1.0,800.0,1.78,44.648618,-63.5859487,1.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,20
2095.0,2.0,1.5,1050.0,2.0,44.6618076,-63.659446,1.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,20
2100.0,2.0,1.0,800.0,2.62,44.65269,-63.6498382,1.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,0,35
2300.0,2.0,1.0,800.0,2.88,44.65269,-63.6498382,1.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,0,35
1800.0,2.0,1.0,698.0,2.58,44.648618,-63.5859487,1.0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,0,21
1800.0,1.0,1.0,356.0,5.06,44.6370558,-63.5796629,0.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,51
2100.0,1.0,1.0,562.0,3.74,44.6370558,-63.5796629,0.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,51
3070.0,3.0,1.0,1053.0,2.92,44.6553915,-63.584646,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,0,22
2295.0,1.0,1.5,720.0,3.19,44.6544427,-63.5907197,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,0,22
2250.0,1.0,1.0,768.0,2.93,44.6491742,-63.5776897,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,True,True,True,0,83
2900.0,2.0,1.5,1090.0,2.66,44.6380516,-63.5755447,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,84
2600.0,2.0,1.0,840.0,3.1,44.6380516,-63.5755447,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,23
2450.0,1.0,1.0,500.0,4.9,44.6380516,-63.5755447,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False,False,0,35
1995.0,1.0,1.0,450.0,4.43,44.6380516,-63.5755447,0.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,0,35
2200.0,1.0,1.0,650.0,3.38,44.6352037,-63.5699691,1.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,0,35
1000.0,2.0,1.5,1200.0,0.83,44.648618,-63.5859487,1.0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,0,53
3500.0,4.0,1.0,1.0,3500.0,44.648618,-63.5859487,0.0,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,1,53
1949.0,2.0,1.0,900.0,2.17,44.6524946,-63.6077616,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7
1995.0,1.0,1.0,1000.0,2.0,44.6485265,-63.6032946,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,23
2600.0,2.0,1.0,750.0,3.47,44.6380516,-63.5755447,0.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,0,54
2900.0,2.0,1.5,1100.0,2.64,44.6380516,-63.5755447,0.0,True,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,0,35
1100.0,1.0,1.0,1.0,1100.0,44.6317626,-63.63274855299672,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
1600.0,1.0,1.0,300.0,5.33,44.648618,-63.5859487,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24
2100.0,1.0,1.0,790.0,2.66,44.6539721,-63.6104523,0.0,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,False,0,25
930.0,1.0,2.0,1200.0,0.78,44.6381223,-63.5892677,0.0,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False,1,55
1750.0,1.0,1.0,460.0,3.8,44.6390609,-63.5718388,0.0,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,False,0,86
475.0,2.0,2.0,1050.0,0.45,44.648618,-63.5859487,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,0,25
1250.0,1.0,1.0,500.0,2.5,44.6337041,-63.57745182355281,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0,87
966.0,3.0,1.5,2600.0,0.37,44.6445883,-63.6006788,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,56
2600.0,2.0,2.0,850.0,3.06,44.6380516,-63.5755447,0.0,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,1,56
1530.0,2.0,1.0,800.0,1.91,44.6629964,-63.6073106,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,56
2250.0,2.0,1.0,1000.0,2.25,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,26
2200.0,2.0,2.0,500.0,4.4,44.9280094,-63.5359968,1.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,0,57
1725.0,1.0,1.0,700.0,2.46,44.6580758,-63.6324931,0.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,0,58
3000.0,3.0,3.0,1500.0,2.0,44.648618,-63.5859487,1.0,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,0,29
2700.0,2.0,2.0,905.0,2.98,44.6375649,-63.5753605,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,90
1750.0,2.0,1.0,600.0,2.92,44.648618,-63.5859487,0.0,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0,29
2925.0,2.0,2.0,40.0,73.12,44.6417526,-63.5949651,2.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,1,58
2550.0,2.0,1.0,500.0,5.1,44.7671643,-63.6824107,1.0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,0,90
1780.0,1.0,1.0,500.0,3.56,44.63530235,-63.57682805267436,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0,29
2640.0,2.0,1.0,830.0,3.18,44.64103165,-63.57958666863994,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0,29
2110.0,1.0,1.0,614.0,3.44,44.64103165,-63.57958666863994,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0,152
1895.0,1.0,1.0,780.0,2.43,44.6668671,-63.6608192868901,0.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,0,29
2050.0,1.0,1.0,760.0,2.7,44.6513454,-63.5914571,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,30
1950.0,1.0,1.0,572.0,3.41,44.6526576,-63.58008187448979,0.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,True,0,30
1850.0,1.0,1.0,50.0,37.0,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,0,31
2495.0,2.0,1.0,961.0,2.6,44.6513454,-63.5914571,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,62
2360.0,2.0,1.0,1350.0,1.75,44.6668671,-63.6608192868901,0.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,0,62
2050.0,1.0,1.0,550.0,3.73,44.6390609,-63.5718388,0.0,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,1,63
1995.0,2.0,2.0,1200.0,1.66,44.60289686481481,-63.59958553148148,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,33
1985.0,1.0,1.0,881.0,2.25,44.6484791,-63.59153453877745,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,0,63
2150.0,1.0,1.0,500.0,4.3,44.65222755,-63.67001305001294,0.0,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,0,63
2345.0,2.0,2.0,500.0,4.69,44.7022714,-63.67707933384274,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,0,2
1950.0,2.0,1.0,500.0,3.9,44.75884845,-63.85691657749668,2.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,0,3
1600.0,1.0,1.0,600.0,2.67,44.621057050000005,-63.62158185370844,1.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,0,3
1900.0,1.0,1.0,950.0,2.0,44.6424558,-63.6306004,1.0,True,True,True,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,1,34
1995.0,1.0,1.0,500.0,3.99,44.65642465,-63.59019350435814,0.0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0,64
2295.0,1.0,1.0,848.0,2.71,44.648618,-63.5859487,0.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,0,34
1695.0,1.0,1.0,700.0,2.42,44.65260295,-63.63110143129461,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,0,3
1995.0,1.0,1.0,500.0,3.99,44.6361402,-63.593144,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,64
2200.0,2.0,1.0,900.0,2.44,44.6556843,-63.6198142,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,34
895.0,1.0,2.0,1.0,895.0,44.6400027,-63.5965302,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,64
1995.0,3.0,1.0,900.0,2.22,44.648618,-63.5859487,2.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,0,3
1995.0,1.0,1.0,100.0,19.95,44.648618,-63.5859487,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,35
2945.0,2.0,2.0,500.0,5.89,44.6616327,-63.5992423,1.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,0,34
1795.0,2.0,1.0,850.0,2.11,44.648618,-63.5859487,1.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,34
1750.0,1.0,1.0,450.0,3.89,44.6390609,-63.5718388,1.0,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,0,64
1200.0,2.0,1.0,672.0,1.79,44.6290615,-63.5714064,0.0,True,True,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,125
1530.0,1.0,1.0,1.0,1530.0,44.6513454,-63.5914571,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,1,34
2095.0,2.0,2.0,1350.0,1.55,44.648618,-63.5859487,1.0,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,0,3
2045.0,1.0,1.0,660.0,3.1,44.63530235,-63.57682805267436,1.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3
1795.0,1.0,1.0,1000.0,1.8,44.65776205,-63.63365338118419,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,35
700.0,2.0,1.0,1200.0,0.58,44.5566376,-63.9336709,3.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1,3
1245.0,2.0,2.0,1600.0,0.78,44.6380516,-63.5755447,1.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,35
1995.0,1.0,1.0,500.0,3.99,44.6478883,-63.5744088,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,186
250.0,2.0,1.0,100.0,2.5,44.6410708,-63.5791588,0.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,35
1995.0,2.0,1.5,100.0,19.95,44.64103165,-63.57958666863994,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,64
1675.0,1.0,1.0,600.0,2.79,44.6400408,-63.5704192,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,35
1795.0,1.0,1.0,1200.0,1.5,44.65776205,-63.63365338118419,1.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,35
1600.0,2.0,1.0,600.0,2.67,44.6549823,-63.5930184,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,155
1900.0,1.0,1.0,550.0,3.45,44.6512554,-63.582692,0.0,True,True,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,1,64
2100.0,1.0,1.0,500.0,4.2,44.6380516,-63.5755447,0.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,0,35
